gene	11_16_R4_int.counts	11_16_R4_panc.counts	11_16_R4_st.counts	1_13_SSF3_MTD_1_pancHH.counts	8_5_16_int.counts	8_5_16_panc.counts	8_5_16_st.counts	R5_11_2_MT1_pancHH.counts
Kifc1	0.253117393851354	0.191758137440534	0.305471213876626	0.302964638942026	0.283770572204846	0.512848606323075	0.157128558418945	0.496547447112176
BC051226	0.938680348293019	0.385517963923495	1.21624402565639	1.18109605975074	1.06315543262571	0.95879372269319	0.572661153514708	0.618878644289509
Daxx	8.32480257875819	7.96673206905362	9.38920691547207	11.6264907135913	9.34901689470641	8.99956653653643	9.27589349217878	8.50875451706732
Tapbp	1.6859518271107	2.43705203723476	2.48382863012921	1.29603388553365	1.66493774161268	2.09697188599781	2.28768806747308	2.56019496227555
Zbtb22	8.08007878389473	6.79922283741764	8.05438369808188	10.7574520750754	7.48372746476086	7.95490405889452	7.60199309051689	9.44785205215066
Rgl2	6.61461180015867	7.28401595761044	6.87259877017683	6.58420445882655	7.17445780392256	7.23349272027258	7.40235209441739	4.53679689866502
Pfdn6	26.2500540895017	24.2725424657802	27.621931946912	38.8520936664756	29.9604833221408	30.1730242679604	31.1746648321033	32.8599349555347
Wdr46	5.71172316939158	4.98826536496693	5.22950665466298	7.80603329239857	5.89756623685269	5.71717678054101	5.76412606976097	6.48394395017162
B3galt4	4.20419393080138	4.06627320366464	3.28141904765307	1.94736058462658	3.84783614805541	3.88653884020275	3.36799080042631	2.06069222055837
Rps18	64.4246205061578	65.3361021242735	63.9700926128936	81.5276165509836	70.9205824487606	63.9378693491693	69.7556948446361	53.9545577496165
Vps52	6.87213978694169	7.5254729397027	6.71167438929467	6.89950605079506	7.30484867996484	8.82507315594911	6.45054324421729	8.0792967304882
H2-K2	0	0.0157890841501522	0.015849238433948	0.056434454315782	0.0160418156635803	0.0366500252675514	0.0205219250201817	0
H2-K1	0.169708991954911	0.55035713570834	0.479762616700649	0.327854192777837	0.794605098112647	0.588323766357538	0.640031102703099	1.56239613257148
Ring1	8.23782240138486	8.36025508185064	8.4082451939712	6.8958026122278	8.02036732822742	8.30354491579669	9.27812698373849	6.64848848114306
H2-Ke6	0.459904746373214	0.215867236829387	0.371467991869759	0.587861219236786	0.595304102629589	0.250538270902726	0.521066558960873	0.173267701348937
Gm20427	0.072142618859194	0.124160134643369	0.0679817280173348	0.0403438072654715	0.0344038722709179	0.131001670308989	0.0440120807989703	0.0761026285231411
Slc39a7	3.91005406912482	5.04016348978232	3.75786230406077	5.04765498837218	3.85918376515332	3.45470119129134	3.27548628670058	5.56113899514428
Rxrb	13.1738495127733	13.3452549356307	14.6355952231576	14.5531717551602	15.0932887712729	13.9342939403795	15.1356883780438	14.2492082326937
Col11a2	0.0268813861302626	0.0619400532905981	0.0644788527187317	0.0327985914028451	0.0396235437318683	0.0452630771172566	0.0357808137793156	0.0232011353178851
H2-Oa	0.115044293723283	0.0863980430552211	0.151772613932274	0.15440497901602	0.307233474419352	0.100274671758283	0.140370250785935	0.194174778512396
Brd2	24.2981181100409	22.7155445183437	24.6234162636359	31.5066238435528	24.8807079368354	21.5642897657139	23.5829429419555	22.2954953911283
H2-DMa	0.832557852295169	0.669910011308753	0.944649390824191	0.646118581069163	0.453755384011025	0.444289206535043	0.518284646305813	0.770716311164825
H2-DMb1	0.139538217114493	0.130991165445206	0.105192179312657	0.0416175849187261	0.115342850902136	0.111488680523652	0.192957127638067	0.0686922440469425
Psmb9	0.0576416527069218	0.0324665776404705	0.0651805418559558	0.0515752549945016	0.0219908407936685	0.0879226238088342	0.0984633151115469	0.13377250474298
Tap1	0.674688631750365	0.465327425437611	0.616312843382962	0.708402551231343	0.590969741427865	0.367544202423365	0.562810398819091	0.922335216926295
Psmb8	0.0356751337835714	0.0334899459686325	0.0336175381516207	0	0.0340260102931232	0.0388688588358522	0	0.0376333919779583
Tap2	0.135319569124819	0.102601896760943	0.112801633897139	0.0640316828460734	0.0595681240069856	0.0510347448142928	0.0825544720192035	0.252553181322145
H2-Ab1	0.439699327667656	0.0201349602674996	0.0606350152617169	0.491779899612574	0.41937372792667	0.0467377838731635	0.0523409896311156	0.192321846377292
H2-Aa	0	0.036892967234184	0	0	0.0249890018540683	0.0570912650144545	0	0.0138191473788824
